Interrogating Gangsters - GANGAAM,https://www.codechef.com/problems/GANGAAM
,
EVENTS - ENCNOV4,https://www.codechef.com/problems/ENCNOV4
,
Minimum Product - MPROD,https://www.codechef.com/problems/MPROD
,
Captain and his Shield  - CAPTAIN,https://www.codechef.com/problems/CAPTAIN
,
Chef and Cards - CL16BD,https://www.codechef.com/problems/CL16BD
,
Chef and Pie - CHXORR,https://www.codechef.com/problems/CHXORR
,
Swapnil And Shibly Again  - AUSASA,https://www.codechef.com/problems/AUSASA
,
Bake Cake & Crack - INNOV103,https://www.codechef.com/problems/INNOV103
,
Fair Pairing - FAIRPAIR,https://www.codechef.com/problems/FAIRPAIR
,
Glass Bead Game - GLBEGA,https://www.codechef.com/problems/GLBEGA
,
Chefina and GCD - DECOGCD,https://www.codechef.com/problems/DECOGCD
,
Elevator - ELEVATR,https://www.codechef.com/problems/ELEVATR
,
Building Permutation - CDX1604,https://www.codechef.com/problems/CDX1604
,
Deja Vu - DEJAVU,https://www.codechef.com/problems/DEJAVU
,
Prefix as a Substring - SSTRPREF,https://www.codechef.com/problems/SSTRPREF
,
Arush Challenge - CLCO03,https://www.codechef.com/problems/CLCO03
,
Flip to Invert - FLIPINV,https://www.codechef.com/problems/FLIPINV
,
I want Goodies - GOODS,https://www.codechef.com/problems/GOODS
,
Modular Circular Permutations - MODCIRC,https://www.codechef.com/problems/MODCIRC
,
G - Maxpool - MAXPOOL,https://www.codechef.com/problems/MAXPOOL
,
Permutation Sorting Game - SRTGAME,https://www.codechef.com/problems/SRTGAME
,
I Need Ammo! - INAMMO,https://www.codechef.com/problems/INAMMO
,
Team up for COW - COW203,https://www.codechef.com/problems/COW203
,
Minimize the Equation - MNZEQ,https://www.codechef.com/problems/MNZEQ
,
Merging Files - KAN13F,https://www.codechef.com/problems/KAN13F
,
Breaking Profit - BRKPR,https://www.codechef.com/problems/BRKPR
,
Optimal Trip - TRIPCOST,https://www.codechef.com/problems/TRIPCOST
,
Chef and Pair Flips - PAIRFLIP,https://www.codechef.com/problems/PAIRFLIP
,
Broken Dreams - BRKDRMS,https://www.codechef.com/problems/BRKDRMS
,
Tinder Dating - TINDER,https://www.codechef.com/problems/TINDER
,
Chef and the Cards - CARDLINE,https://www.codechef.com/problems/CARDLINE
,
Split Powers Of 2 - SPLITPOWOF2,https://www.codechef.com/problems/SPLITPOWOF2
,
Sartaj drinks gotchi - GOTCHI,https://www.codechef.com/problems/GOTCHI
,
By Hook or By Crook - INQU2002,https://www.codechef.com/problems/INQU2002
,
Ramanujan and Numbers - CDQU3,https://www.codechef.com/problems/CDQU3
,
Paying optimally - COINCHNG,https://www.codechef.com/problems/COINCHNG
,
College Canteen - CDFI2,https://www.codechef.com/problems/CDFI2
,
Divisibility Sum - GEEK02,https://www.codechef.com/problems/GEEK02
,
Fluffy and Scoreboard - MCO16302,https://www.codechef.com/problems/MCO16302
,
Asteroid Attack - ASTR2,https://www.codechef.com/problems/ASTR2
,
Time Travelling Monster - TIMETRAV,https://www.codechef.com/problems/TIMETRAV
,
Lazzelles Row - LZRW,https://www.codechef.com/problems/LZRW
,
X and Two Groups - XTGR,https://www.codechef.com/problems/XTGR
,
String and Graphs - STRGRA,https://www.codechef.com/problems/STRGRA
,
Riku and Toys - CDX1605,https://www.codechef.com/problems/CDX1605
,
Chef and Maximum Sum Matrices  - MXSM,https://www.codechef.com/problems/MXSM
,
Luffy The King of Pirates - KAZOKU,https://www.codechef.com/problems/KAZOKU
,
The Unforgotten Letters - COEX01,https://www.codechef.com/problems/COEX01
,
Permutation Split - MCO16401,https://www.codechef.com/problems/MCO16401
,
Tree Flow - TREF,https://www.codechef.com/problems/TREF
,
Lucky Ali - LCKALI,https://www.codechef.com/problems/LCKALI
,
Or Matrix - MCO16501,https://www.codechef.com/problems/MCO16501
,
Identical Arrays - IARRAY,https://www.codechef.com/problems/IARRAY
,
Chef and Loss - CFLOS,https://www.codechef.com/problems/CFLOS
,
Chef and the Orders - ORDERAAM,https://www.codechef.com/problems/ORDERAAM
,
Powers of 2 - PO2,https://www.codechef.com/problems/PO2
,
Substring and five rules - ANUSFR,https://www.codechef.com/problems/ANUSFR
,
The Selection - THESELEC,https://www.codechef.com/problems/THESELEC
,
Timestamps - KGP16C,https://www.codechef.com/problems/KGP16C
,
Fresher Party - FRSHP,https://www.codechef.com/problems/FRSHP
,
Sum of Digits - SUMDIGIT,https://www.codechef.com/problems/SUMDIGIT
,
Find Steps - FINSTP,https://www.codechef.com/problems/FINSTP
,
Bob and the Examination - BOBNEXAM,https://www.codechef.com/problems/BOBNEXAM
,
Asif and Game Show - AUASIF,https://www.codechef.com/problems/AUASIF
,
Avoid Alternating - AVOIDALT,https://www.codechef.com/problems/AVOIDALT
,
Friends and Candies - FRICAN,https://www.codechef.com/problems/FRICAN
,
Monster Hunting - QLK01,https://www.codechef.com/problems/QLK01
,
Cold Water - COLDPANI,https://www.codechef.com/problems/COLDPANI
,
"DIGITAL RAIL, DIGITAL INDIA - TRINDIA2",https://www.codechef.com/problems/TRINDIA2
,
"Chef, Chefina and Restoration - RESTCH",https://www.codechef.com/problems/RESTCH
,
Odd Sum Partition - PARTODD,https://www.codechef.com/problems/PARTODD
,
Table Decorations - CDX1601,https://www.codechef.com/problems/CDX1601
,
A Trade Between Friends - THETRADE,https://www.codechef.com/problems/THETRADE
,
Steve and Gun - STAG,https://www.codechef.com/problems/STAG
,
Visiting Toy Store - VTOYS,https://www.codechef.com/problems/VTOYS
,
Max Min Circle Difference - MAXMINCRCDIF,https://www.codechef.com/problems/MAXMINCRCDIF
,
Chef And English Exam - CEXM,https://www.codechef.com/problems/CEXM
,
Avoid Wasting - AVDWAST,https://www.codechef.com/problems/AVDWAST
,
Max sum Min sum - DYNMCPRG,https://www.codechef.com/problems/DYNMCPRG
,
Chef and his team - AOC03,https://www.codechef.com/problems/AOC03
,
Save The Laddus - SAVL,https://www.codechef.com/problems/SAVL
,
Make Grid Comparable - COMPRBLEGRID,https://www.codechef.com/problems/COMPRBLEGRID
,
Changing String - MCO16103,https://www.codechef.com/problems/MCO16103
,
Chef And Strings 1  - CHEFSTRI,https://www.codechef.com/problems/CHEFSTRI
,
Candies - CANDIES2,https://www.codechef.com/problems/CANDIES2
,
Plus Xor Increase - PLUSXORINCR,https://www.codechef.com/problems/PLUSXORINCR
,
Group - GRP2,https://www.codechef.com/problems/GRP2
,
Chef And Strings 2 - CHEFSTR2,https://www.codechef.com/problems/CHEFSTR2
,
Minimum Area - MINAREA,https://www.codechef.com/problems/MINAREA
,
"Chef, Drive and Fuel - CHDF",https://www.codechef.com/problems/CHDF
,
Cheating during pandamic - CHTPNDMC,https://www.codechef.com/problems/CHTPNDMC
,
SWACCHA BHARAT ABHIYAN - TRINDIA3,https://www.codechef.com/problems/TRINDIA3
,
Coins And Triangle - TRICOIN,https://www.codechef.com/problems/TRICOIN
,
Stacks - STACKS,https://www.codechef.com/problems/STACKS
,
Modular Equation - MODEQ,https://www.codechef.com/problems/MODEQ
,
Worthy Matrix - KAVGMAT,https://www.codechef.com/problems/KAVGMAT
,
Snake Eating - SNAKEEAT,https://www.codechef.com/problems/SNAKEEAT
,
Minion Chef and Bananas - MINEAT,https://www.codechef.com/problems/MINEAT
,
Equal Beauty - EQBEAUTY,https://www.codechef.com/problems/EQBEAUTY
,
Prefix Zeros - PREZ,https://www.codechef.com/problems/PREZ
,
Sheokand and Number - SHKNUM,https://www.codechef.com/problems/SHKNUM
,
Lowest Sum - LOWSUM,https://www.codechef.com/problems/LOWSUM
,
Count Substrings - STRSUB,https://www.codechef.com/problems/STRSUB
,
Forest Gathering - FORESTGA,https://www.codechef.com/problems/FORESTGA
,
Product Pain - PRDTPAIN,https://www.codechef.com/problems/PRDTPAIN
,
Saving a gift of love - ASHIGIFT,https://www.codechef.com/problems/ASHIGIFT
,
Doof on Cartesian - CLPNT,https://www.codechef.com/problems/CLPNT
,
Chef Restaurant  - CHEFRES,https://www.codechef.com/problems/CHEFRES
,
Chef and Number Guessing - CHNGSS,https://www.codechef.com/problems/CHNGSS
,
A temple of Snakes - SNTEMPLE,https://www.codechef.com/problems/SNTEMPLE
,
Minions and Voting - MINVOTE,https://www.codechef.com/problems/MINVOTE
,
Binary String MEX - MEXSTR,https://www.codechef.com/problems/MEXSTR
,
Choosing Problems - MCO16503,https://www.codechef.com/problems/MCO16503
,
Appy and Balloons  - HMAPPY,https://www.codechef.com/problems/HMAPPY
,
Yet Again a Subarray Problem - SUBPRNJL,https://www.codechef.com/problems/SUBPRNJL
,
Right Triangle - RIGHTTRI,https://www.codechef.com/problems/RIGHTTRI
,
Fake Binary Search - FAKEBS,https://www.codechef.com/problems/FAKEBS
,
Bear and House Queries - QHOUSE,https://www.codechef.com/problems/QHOUSE
,
Vision - VSN,https://www.codechef.com/problems/VSN
,
Am I a Fibonacci Number - AMIFIB,https://www.codechef.com/problems/AMIFIB
,
Alien Invasion  - ALIENIN,https://www.codechef.com/problems/ALIENIN
,
Cooking Schedule - SCHEDULE,https://www.codechef.com/problems/SCHEDULE
,
Two Variables - TWOVRIBL,https://www.codechef.com/problems/TWOVRIBL
,
Tic Tac Toe - TICTACTO,https://www.codechef.com/problems/TICTACTO
,
Cinema Ticketing Queue - TICKETQU,https://www.codechef.com/problems/TICKETQU
,
Chef and Functions - FUNC,https://www.codechef.com/problems/FUNC
,
A Story with Strings - SSTORY,https://www.codechef.com/problems/SSTORY
,
Devu And Churu  - DCGAME,https://www.codechef.com/problems/DCGAME
,
Destroy the EMP Chip - CHAOSEMP,https://www.codechef.com/problems/CHAOSEMP
,
Stable market - SMARKET,https://www.codechef.com/problems/SMARKET
,
Mean equals Median - MEANIDIAN,https://www.codechef.com/problems/MEANIDIAN
,
Sticky Notes - STICNOT,https://www.codechef.com/problems/STICNOT
,
Median Rearrangement - MEDMAX,https://www.codechef.com/problems/MEDMAX
,
Longest Good Segment - LGSEG,https://www.codechef.com/problems/LGSEG
,
Physics Class - PHYSICS,https://www.codechef.com/problems/PHYSICS
,
Maximum Size Hollow Square - HOLLOW,https://www.codechef.com/problems/HOLLOW
,
Smaller than the element - KRYP6,https://www.codechef.com/problems/KRYP6
,
Tug of War - TOW,https://www.codechef.com/problems/TOW
,
Igzi and Burly Array - BURARRAY,https://www.codechef.com/problems/BURARRAY
,
Sereja and D - SEAD,https://www.codechef.com/problems/SEAD
,
Rabbits and Carrots - GGBUNNY,https://www.codechef.com/problems/GGBUNNY
,
Golomb Sequence - GOLOMB,https://www.codechef.com/problems/GOLOMB
,
Coordinate Compression  - KCOMPRES,https://www.codechef.com/problems/KCOMPRES
,
Delete a Subarray - DELARRAY,https://www.codechef.com/problems/DELARRAY
,
Sherlock and the Ugly Flower - UGLYF,https://www.codechef.com/problems/UGLYF
,
Max Subarray GCD - GCDMAX1,https://www.codechef.com/problems/GCDMAX1
,
ForbiddenSum - FRBSUM,https://www.codechef.com/problems/FRBSUM
,
Minimum SubArray - MINSUBAR,https://www.codechef.com/problems/MINSUBAR
,
Simple Search - CDVA1603,https://www.codechef.com/problems/CDVA1603
,
Notebook Distribution - ECAUG205,https://www.codechef.com/problems/ECAUG205
,
Chef and Circle - CHEFCIRC,https://www.codechef.com/problems/CHEFCIRC
,
Chef and cinema - CHCINEMA,https://www.codechef.com/problems/CHCINEMA
,
Chef and his study plans - SUBSEG2,https://www.codechef.com/problems/SUBSEG2
,
Nearest Angle - ANGLE,https://www.codechef.com/problems/ANGLE
,
Destroy The Asteroids - DSTROY,https://www.codechef.com/problems/DSTROY
,
The Gift Of Raksha Bandhan - INSQ15_A,https://www.codechef.com/problems/INSQ15_A
,
Lights - LIGHT,https://www.codechef.com/problems/LIGHT
,
Find an element in hidden array - ELHIDARR,https://www.codechef.com/problems/ELHIDARR
,
Guessing Game - GUESSG,https://www.codechef.com/problems/GUESSG
,
For the Benefit of All (hard version) - SOPC003C,https://www.codechef.com/problems/SOPC003C
,
Chef And His Society - MDSA,https://www.codechef.com/problems/MDSA
,
Flappy Bird - FLAPPYBD,https://www.codechef.com/problems/FLAPPYBD
,
Sleep Technique  - SLEEPTECH,https://www.codechef.com/problems/SLEEPTECH
,
Marble Game - ENC2020A,https://www.codechef.com/problems/ENC2020A
,
Influence on Social media - AMR16C,https://www.codechef.com/problems/AMR16C
,
Offer for Chef - CHEFOFR,https://www.codechef.com/problems/CHEFOFR
,
Interactive Equivalency - INTEREQ,https://www.codechef.com/problems/INTEREQ
,
Fill the Truck - FLTRCK,https://www.codechef.com/problems/FLTRCK
,
Divide the Set - DIVSET,https://www.codechef.com/problems/DIVSET
,
Raman and The Bucket Challenge - BITMASK3,https://www.codechef.com/problems/BITMASK3
,
Inverse Knapsack - INVSACK,https://www.codechef.com/problems/INVSACK
,
Ruman and Pull Requests - DWW19D,https://www.codechef.com/problems/DWW19D
,
Run Direction - RUNDIR,https://www.codechef.com/problems/RUNDIR
,
Chefina and Strange Tree - CHEFCOMP,https://www.codechef.com/problems/CHEFCOMP
,
Yet another MEX problem - MEXPROB,https://www.codechef.com/problems/MEXPROB
,
Chef And Hungry Birds - HBIRD,https://www.codechef.com/problems/HBIRD
,
Match the Streams - MATCH2,https://www.codechef.com/problems/MATCH2
,
Water Transfer - WATRA,https://www.codechef.com/problems/WATRA
,
Covaxin vs Covishield - COVAXIN,https://www.codechef.com/problems/COVAXIN
,
Traveling Plan - TABUS,https://www.codechef.com/problems/TABUS
,
BOOKS - BOOK,https://www.codechef.com/problems/BOOK
,
Cleaning Drive - DRIVE,https://www.codechef.com/problems/DRIVE
,
Batman v Superman - PRPR5,https://www.codechef.com/problems/PRPR5
,
Insider Subsequences - INSIDER,https://www.codechef.com/problems/INSIDER
,
Sky Watching - SKYFALL,https://www.codechef.com/problems/SKYFALL
,
Teddy and his Mission - LAEDDIS,https://www.codechef.com/problems/LAEDDIS
,
Interactive Tree - INTREECTIVE,https://www.codechef.com/problems/INTREECTIVE
,
The Dirty Path - ANUTDP,https://www.codechef.com/problems/ANUTDP
,
Malvika conducts her own ACM-ICPC contest series - CHN01,https://www.codechef.com/problems/CHN01
,
Counting Lights - MCO16105,https://www.codechef.com/problems/MCO16105
,
Jump & Reach - JUMPLS1,https://www.codechef.com/problems/JUMPLS1
,
Maximize It - MXM,https://www.codechef.com/problems/MXM
,
Interactive Matrix - INMAT,https://www.codechef.com/problems/INMAT
,
Odd bits - ODDBITS,https://www.codechef.com/problems/ODDBITS
,
Chef and Path - STETSKLX,https://www.codechef.com/problems/STETSKLX
,
Ye Re Ye Re Pawase - RAIN,https://www.codechef.com/problems/RAIN
,
Break the tree - TREE02,https://www.codechef.com/problems/TREE02
,
Annual Parade - PARADE,https://www.codechef.com/problems/PARADE
,
Bheem and Jaggu - BJAGGU,https://www.codechef.com/problems/BJAGGU
,
Joined Subarrays on Tree - JTSARTR,https://www.codechef.com/problems/JTSARTR
,
Chefland Squads and the Army Chief - CHEFSQUD,https://www.codechef.com/problems/CHEFSQUD
,
Deletion Sort - DELSORT,https://www.codechef.com/problems/DELSORT
,
Chef and Average on a Tree - L56AVG,https://www.codechef.com/problems/L56AVG
,
Sugar Rush - INTWOS,https://www.codechef.com/problems/INTWOS
,
E - Minimum Operation - OPERATE,https://www.codechef.com/problems/OPERATE
,
Query On Arrays - NPLFLC,https://www.codechef.com/problems/NPLFLC
,
Mean Array - MEANARR,https://www.codechef.com/problems/MEANARR
,
Dakimakura Distribition - DAKIMAKU,https://www.codechef.com/problems/DAKIMAKU
,
Cat and Mouse - AMCAM,https://www.codechef.com/problems/AMCAM
,
Army and Packets - AYPA,https://www.codechef.com/problems/AYPA
,
Project Overflow - PROJOVER,https://www.codechef.com/problems/PROJOVER
,
Four Friends - ABX03,https://www.codechef.com/problems/ABX03
,
Chef 2 Chef - C2C,https://www.codechef.com/problems/C2C
,
End Of The World 2 - CHEFHCK2,https://www.codechef.com/problems/CHEFHCK2
,
Sarthak and his Set of Primes - PRIMESETMUL,https://www.codechef.com/problems/PRIMESETMUL
,
Gii and His Club - GIIKLUB,https://www.codechef.com/problems/GIIKLUB
,
Move the Coins - Creating Tests - MVCN2TST,https://www.codechef.com/problems/MVCN2TST
,
Alein invasion by NASA - ALIEN1,https://www.codechef.com/problems/ALIEN1
,
Where the Wild Things Are - WTHINGS,https://www.codechef.com/problems/WTHINGS
,
Harry and chocolates - HACHO,https://www.codechef.com/problems/HACHO
,
Nice subsets - INSQ15_C,https://www.codechef.com/problems/INSQ15_C
,
Alliances - ALLIANCE,https://www.codechef.com/problems/ALLIANCE
,
Kaneki and Mysterious Item - MYSITM,https://www.codechef.com/problems/MYSITM
,
Interactive Tree 2 - INTREECTIVE2,https://www.codechef.com/problems/INTREECTIVE2
,
Cheems The Lover - CAKP04,https://www.codechef.com/problems/CAKP04
,
Hidden Permutation - HIDPERM,https://www.codechef.com/problems/HIDPERM
,
Annual Sports Day - GOOGOL04,https://www.codechef.com/problems/GOOGOL04
,
Minimize the Equation - MNZEQ,https://www.codechef.com/problems/MNZEQ
,
Line Intersections - CHN15D,https://www.codechef.com/problems/CHN15D
,
Sticks - STICKS2,https://www.codechef.com/problems/STICKS2
,
Four Arrays - FOURARR,https://www.codechef.com/problems/FOURARR
,
Contest Setting - ENC2020D,https://www.codechef.com/problems/ENC2020D
,
Travel to all Points - TRAVELAL,https://www.codechef.com/problems/TRAVELAL
,
Divide or die - DIVIDEN,https://www.codechef.com/problems/DIVIDEN
,
Village Road Network - VILLNET,https://www.codechef.com/problems/VILLNET
,
Tree Balancing - TREEBAL,https://www.codechef.com/problems/TREEBAL
,
Contaminated Matrix - ENC2020B,https://www.codechef.com/problems/ENC2020B
,
Pizza Recipe - RECIPEE,https://www.codechef.com/problems/RECIPEE
,
Zeroes VII - KOL16C,https://www.codechef.com/problems/KOL16C
,
Balancing Game - BRBAL,https://www.codechef.com/problems/BRBAL
,
Electron Base - EBASE,https://www.codechef.com/problems/EBASE
,
By Hook or By Crook - INQU2002,https://www.codechef.com/problems/INQU2002
,
Infection - INFECT,https://www.codechef.com/problems/INFECT
,
Paying optimally - COINCHNG,https://www.codechef.com/problems/COINCHNG
,
Subarray - KMAXMIN,https://www.codechef.com/problems/KMAXMIN
,
Chef and Science - CHITHH,https://www.codechef.com/problems/CHITHH
,
Chef and Function - L56KTH,https://www.codechef.com/problems/L56KTH
,
Q Trailing Zeros - HW3D,https://www.codechef.com/problems/HW3D
,
Company Club Membership - SHDWCMP,https://www.codechef.com/problems/SHDWCMP
,
Chef and Guard Towers - TRICONT,https://www.codechef.com/problems/TRICONT
,
An Inveractive Problem - INVERACT,https://www.codechef.com/problems/INVERACT
,
Chef and Programming Contest by His Friend - CHEFPCHF,https://www.codechef.com/problems/CHEFPCHF
,
MAX-SEG - MAXSEG,https://www.codechef.com/problems/MAXSEG
,
War_In_Country - WAR_2022,https://www.codechef.com/problems/WAR_2022
,
Little Elephant and Lucky Segment - LELUCKYN,https://www.codechef.com/problems/LELUCKYN
,
Vivid Placement - VDPT,https://www.codechef.com/problems/VDPT
,
Not Not Easy - CAC201,https://www.codechef.com/problems/CAC201
,
Trip and Palindromes - WAYPA,https://www.codechef.com/problems/WAYPA
,
Remove Sub-Array - REMLS1,https://www.codechef.com/problems/REMLS1
,
Chef And Dogs - DOGGO,https://www.codechef.com/problems/DOGGO
,
Gaming Inversion - INVERT,https://www.codechef.com/problems/INVERT
,
Ciel and Ball Guessing Game - CIELBALL,https://www.codechef.com/problems/CIELBALL
,
Chef and Words - LTM40EF,https://www.codechef.com/problems/LTM40EF
,
Hot Meals and Queues - HOTMEALS,https://www.codechef.com/problems/HOTMEALS
,
Unusual Sorting - XORSORT2,https://www.codechef.com/problems/XORSORT2
,
Chef and his love - CHLOVE,https://www.codechef.com/problems/CHLOVE
,
The Two Towers - TWOTOWER,https://www.codechef.com/problems/TWOTOWER
,
Circle Eating - CIRCLEAT,https://www.codechef.com/problems/CIRCLEAT
,
Maximizing Minimum Segment Sum - MXMNSSUM,https://www.codechef.com/problems/MXMNSSUM
,
Jashan and his dog - MINECRFT,https://www.codechef.com/problems/MINECRFT
,
Binary Search - ECPC10E,https://www.codechef.com/problems/ECPC10E
,
Gold Rush - GRUSH,https://www.codechef.com/problems/GRUSH
,
Mirzapur Election - ENC2020F,https://www.codechef.com/problems/ENC2020F
,
Valid Sub-Sequences - SUBSLS1,https://www.codechef.com/problems/SUBSLS1
,
D - Equal Substrings (Hard Version) - EQSBSTR2,https://www.codechef.com/problems/EQSBSTR2
,
PWCP - COCR101,https://www.codechef.com/problems/COCR101
,
Happy Birthday - HBDY,https://www.codechef.com/problems/HBDY
,
GARDEN - ERROR5,https://www.codechef.com/problems/ERROR5
,
Picnic with Chef - CHEFPIC,https://www.codechef.com/problems/CHEFPIC
,
Raid Systems - ICL1805,https://www.codechef.com/problems/ICL1805
,
Collect the blocks - INSQ15_H,https://www.codechef.com/problems/INSQ15_H
,
Painting a Town - KGP16G,https://www.codechef.com/problems/KGP16G
,
Valentine Day - COMAPR04,https://www.codechef.com/problems/COMAPR04
,
E - Save Water Save Life - BGL1215,https://www.codechef.com/problems/BGL1215
,
Mysterious Tree - ENC2020E,https://www.codechef.com/problems/ENC2020E
,
Ankit and Cricket - ANKCKT,https://www.codechef.com/problems/ANKCKT
,
VACCINATE HOSPITAL - VACCHOS,https://www.codechef.com/problems/VACCHOS
,
Diwali and Chocolate - DIWCHOCO,https://www.codechef.com/problems/DIWCHOCO
,
Keeping Fit - MCO16206,https://www.codechef.com/problems/MCO16206
,
One more weird game - OMWG,https://www.codechef.com/problems/OMWG
,
Chef and Reversing - REVERSE,https://www.codechef.com/problems/REVERSE
,
Kali and Devtas - KALKI,https://www.codechef.com/problems/KALKI
,
Chef and Kingship - KINGSHIP,https://www.codechef.com/problems/KINGSHIP
,
Snakes and transition from Capitalism to Socialism - SNSOCIAL,https://www.codechef.com/problems/SNSOCIAL
,
Maximum Size - RISK,https://www.codechef.com/problems/RISK
,
Graph on an Array - ARRGRAPH,https://www.codechef.com/problems/ARRGRAPH
,
Even Edges - EVEDG,https://www.codechef.com/problems/EVEDG
,
Chef and Round Run - CHEFRRUN,https://www.codechef.com/problems/CHEFRRUN
,
Chef and Red Black Tree - RBTREE,https://www.codechef.com/problems/RBTREE
,
Root the Tree - ROOTTREE,https://www.codechef.com/problems/ROOTTREE
,
Chef Designed a Network - CHEFK1,https://www.codechef.com/problems/CHEFK1
,
Bear and Clique Distances - CLIQUED,https://www.codechef.com/problems/CLIQUED
,
Kingdom Unity - KINGCON,https://www.codechef.com/problems/KINGCON
,
Travelling in the Graph - TRAVELLING,https://www.codechef.com/problems/TRAVELLING
,
Winter - ELWINTER,https://www.codechef.com/problems/ELWINTER
,
Prime Distance On Tree - PRIMEDST,https://www.codechef.com/problems/PRIMEDST
,
Friends - RRFRNDS,https://www.codechef.com/problems/RRFRNDS
,
Sridhar Likes Travelling - TOURMAP,https://www.codechef.com/problems/TOURMAP
,
Chefs and Voting for best friend - CHEFVOTE,https://www.codechef.com/problems/CHEFVOTE
,
Devu and a light discussion - DEVLDISC,https://www.codechef.com/problems/DEVLDISC
,
Tourists in Mancunia - TOURISTS,https://www.codechef.com/problems/TOURISTS
,
Another Tree with Number Theory - ATWNT,https://www.codechef.com/problems/ATWNT
,
Mayhem Again - MARLA,https://www.codechef.com/problems/MARLA
,
Distances - DIS,https://www.codechef.com/problems/DIS
,
Minimise Difference - MINDIFF1,https://www.codechef.com/problems/MINDIFF1
,
Vibrating Paths (Challenge) - VBR,https://www.codechef.com/problems/VBR
,
Prime Graph - PRIMEGRAPH,https://www.codechef.com/problems/PRIMEGRAPH
,
Petersen Graph - PETERSEN,https://www.codechef.com/problems/PETERSEN
,
Mango Market - MANGOMKT,https://www.codechef.com/problems/MANGOMKT
,
Rainbow Graph - RAINBOW,https://www.codechef.com/problems/RAINBOW
,
Family Tree - FAMTREE,https://www.codechef.com/problems/FAMTREE
,
Snakes and Graph - SNGRAPH,https://www.codechef.com/problems/SNGRAPH
,
Time to Study Graphs with Chef - CHEFGRPH,https://www.codechef.com/problems/CHEFGRPH
,
Petr Contest - CHN15B,https://www.codechef.com/problems/CHN15B
,
Eastern Draughts - CHECKERS,https://www.codechef.com/problems/CHECKERS
,
Bear and Species - SPECIES,https://www.codechef.com/problems/SPECIES
,
Harshikaa and the Rain - RAINDROPS,https://www.codechef.com/problems/RAINDROPS
,
Chef and collection of stamps - CHSTAMP,https://www.codechef.com/problems/CHSTAMP
,
Celebrity In Trouble - SCC5,https://www.codechef.com/problems/SCC5
,
Chef and Roads - CL16BF,https://www.codechef.com/problems/CL16BF
,
Single Point of Failure - FAILURE,https://www.codechef.com/problems/FAILURE
,
Minimal Travel Time - CLASSES,https://www.codechef.com/problems/CLASSES
,
Centeroid - CENTREE,https://www.codechef.com/problems/CENTREE
,
Parity tree - PARITREE,https://www.codechef.com/problems/PARITREE
,
Chef and DAG - CHEFDAG,https://www.codechef.com/problems/CHEFDAG
,
Ada Matrix - ADAMTR,https://www.codechef.com/problems/ADAMTR
,
Minimum Cost Walk - MINWALK,https://www.codechef.com/problems/MINWALK
,
Contagious Disease - ECJN206,https://www.codechef.com/problems/ECJN206
,
Secret Mission - SECRETMI,https://www.codechef.com/problems/SECRETMI
,
Kings Dinner - KGP14C,https://www.codechef.com/problems/KGP14C
,
Ranka - RANKA,https://www.codechef.com/problems/RANKA
,
Kingdom Attack - KINGATCK,https://www.codechef.com/problems/KINGATCK
,
Chef and Land - CHEFIHG,https://www.codechef.com/problems/CHEFIHG
,
Save Patient - PAC6,https://www.codechef.com/problems/PAC6
,
Independent Set - INDEP,https://www.codechef.com/problems/INDEP
,
Hidden Colored Graph - COLRGRPH,https://www.codechef.com/problems/COLRGRPH
,
Present for Andrii - RRDAG,https://www.codechef.com/problems/RRDAG
,
Corruption in Freedonia - MINIKILL,https://www.codechef.com/problems/MINIKILL
,
Racing Horses - HORSES,https://www.codechef.com/problems/HORSES
,
The Smallest Pair - SMPAIR,https://www.codechef.com/problems/SMPAIR
,
Qualifying to Pre-Elimination - QUALPREL,https://www.codechef.com/problems/QUALPREL
,
Maximum Weight Difference - MAXDIFF,https://www.codechef.com/problems/MAXDIFF
,
Missing a Point - PTMSSNG,https://www.codechef.com/problems/PTMSSNG
,
Chopsticks - TACHSTCK,https://www.codechef.com/problems/TACHSTCK
,
Frog Sort - FROGS,https://www.codechef.com/problems/FROGS
,
Max Mex - MEX,https://www.codechef.com/problems/MEX
,
Chefina and Swaps - CHFNSWPS,https://www.codechef.com/problems/CHFNSWPS
,
Balanced Reversals - BALREV,https://www.codechef.com/problems/BALREV
,
Mix the Colors - MIXCOLOR,https://www.codechef.com/problems/MIXCOLOR
,
Total Correct Submissions - TOTCRT,https://www.codechef.com/problems/TOTCRT
,
Gift Shop and Coupon - GFTSHP,https://www.codechef.com/problems/GFTSHP
,
Sereja and Sorting - SEASOR,https://www.codechef.com/problems/SEASOR
,
Ups and Downs - ANUUND,https://www.codechef.com/problems/ANUUND
,
Chef and Party - CHFPARTY,https://www.codechef.com/problems/CHFPARTY
,
Chef and Interesting Subsequences  - CHEFINSQ,https://www.codechef.com/problems/CHEFINSQ
,
ChefWatson uses Social Network - BOOKCHEF,https://www.codechef.com/problems/BOOKCHEF
,
Chef and Employment Test - CK87MEDI,https://www.codechef.com/problems/CK87MEDI
,
Watching CPL - WIPL,https://www.codechef.com/problems/WIPL
,
Simple Statistics - SIMPSTAT,https://www.codechef.com/problems/SIMPSTAT
,
Pushpa  - PUSH7PA,https://www.codechef.com/problems/PUSH7PA
,
Chef of the Year - CVOTE,https://www.codechef.com/problems/CVOTE
,
Chef and Eid - EID,https://www.codechef.com/problems/EID
,
